product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,SalesVolume,Revenue,Discount_effectiveness,Inventory_performance_score,,,,,,
B00NH11KIK,"AmazonBasics USB 2.0 Cable - A-Male to B-Male - for Personal Computer, Printer- 6 Feet (1.8 Meters), Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,209,695,0.7,4.5,107687,484591.5,"101,279,624.00",0.6992805755,2665253.2,,,,,,
B00NH11KIK,"AmazonBasics USB 2.0 Cable - A-Male to B-Male - for Personal Computer, Printer- 6 Feet (1.8 Meters), Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,209,695,0.7,4.5,107686,484587,"101,278,680.00",0.6992805755,2665228.5,,,,,,
B00NH11PEY,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black, 9.8 Feet/3 Meters)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199,750,0.73,4.5,74976,337392,"67,141,008.00",0.7346666667,1855656,,,,,,
B00NH11PEY,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black, 9.8 Feet/3 Meters)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199,750,0.73,4.5,74976,337392,"67,141,008.00",0.7346666667,1855656,,,,,,
B00NH12R1O,"Amazon Basics USB 3.0 Cable - A Male to Micro B - 6 Feet (1.8 Meters), Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299,485,0.38,4.3,10911,46917.3,"14,028,273.00",0.3835051546,248661.7,,,,,,
B00NH13Q8W,"AmazonBasics USB 2.0 Extension Cable for Personal Computer, Printer, 2-Pack - A-Male to A-Female - 3.3 Feet (1 Meter, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299,800,0.63,4.5,74977,337396.5,"100,881,552.00",0.62625,1855680.8,,,,,,
B00NM6MO26,Prestige PIC 16.0+ 1900W Induction Cooktop with Soft Touch Push Buttons (Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,2698,3945,0.32,4,15034,60136,"162,246,928.00",0.3160963245,300680,,,,,,
B00NNQMYNE,"AirCase Rugged Hard Drive Case for 2.5-inch Western Digital, Seagate, Toshiba, Portable Storage Shell for Gadget Hard Disk USB Cable Power Bank Mobile Charger Earphone, Waterproof (Black)",Computers&Accessories|Accessories&Peripherals|HardDiskBags,299,499,0.4,4.5,21010,94545,"28,268,956.00",0.4008016032,519997.5,,,,,,
B00NW4UWN6,Prestige PKGSS 1.7L 1500W Electric Kettle (Stainless Steel),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,1043,1345,0.22,3.8,15592,59249.598,"61,797,332.00",0.224535316,284398.06,,,,,,
B00O24PUO6,Orpat OEH-1260 2000-Watt Fan Heater (Grey),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",1464,1650,0.11,4.1,14120,57892,"84,753,888.00",0.1127272727,295249.2,,,,,,
B00O2R38C4,"Luminous Vento Deluxe 150 mm Exhaust Fan for Kitchen, Bathroom with Strong Air Suction, Rust Proof Body and Dust Protection Shutters (2-Year Warranty, White)","Home&Kitchen|Heating,Cooling&AirQuality|Fans|ExhaustFans",999,1490,0.33,4.1,12999,53295.9,"53,242,604.00",0.3295302013,271809.06,,,,,,
B00OFM6PEO,"Storite USB Extension Cable USB 3.0 Male to Female Extension Cable High Speed 5GBps Extension Cable Data Transfer for Keyboard, Mouse, Flash Drive, Hard Drive, Printer and More- 1.5M - Blue",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299,799,0.63,4.3,1902,8178.6006,"2,445,401.50",0.6257822278,43346.586,,,,,,
B00P0R95EA,Usha IH2415 1500-Watt Immersion Heater (Silver),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",510,640,0.2,4.1,7229,29638.898,"15,115,838.00",0.203125,151158.38,,,,,,
B00P93X0VO,"Classmate Pulse 6 Subject Notebook - Unruled, 300 Pages, Spiral Binding, 240mm*180mm","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|WireboundNotebooks",114,120,0.05,4.2,8938,37539.598,"4,279,514.00",0.05,195205.9,,,,,,
B00P93X2H6,"Classmate Pulse Spiral Notebook - 240 mm x 180 mm, Soft Cover, 200 Pages, Unruled","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",67,75,0.11,4.1,1269,5202.9,"348,594.28",0.1066666667,26534.79,,,,,,
B00P93X6EK,"Classmate Soft Cover 6 Subject Spiral Binding Notebook, Unruled, 300 Pages","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|WireboundNotebooks",157,160,0.02,4.5,4428,19926,"3,128,382.00",0.01875,109593,,,,,,
B00PVT30YI,"Kitchen Mart Stainless Steel South Indian Filter Coffee Drip Maker, Madras Kappi, Drip Decotion Maker160ml (2 Cup)","Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|DripCoffeeMachines",292,499,0.41,4.1,4238,17375.799,"5,073,733.50",0.4148296593,88616.57,,,,,,
B00R1P3B4O,Fujifilm Instax Mini Single Pack 10 Sheets Instant Film for Fuji Instant Cameras,Electronics|Cameras&Photography|Accessories|Film,549,549,0,4.5,4875,21937.5,"12,043,688.00",0,120656.25,,,,,,
B00RFWNJMC,Airtel DigitalTV DTH Remote SD/HD/HD Recording Compatible for Television (Shining Black ),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",195,499,0.61,3.7,1383,5117.1,"997,834.50",0.6092184369,24050.371,,,,,,
B00RGLI0ZS,"Amkette 30 Pin to USB Charging & Data Sync Cable for iPhone 3G/3GS/4/4s/iPad 1/2/3, iPod Nano 5th/6th Gen and iPod Touch 3rd/4th Gen -1.5m (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,449,599,0.25,4,3231,12924,"5,802,876.00",0.2504173623,64620,,,,,,
B00S2SEV7K,"Pilot Frixion Clicker Roller Pen (Blue), (9000019529)","OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|LiquidInkRollerballPens",90,100,0.1,4.1,6199,25415.898,"2,287,430.80",0.1,129621.08,,,,,,
B00S9BSJC8,Philips Viva Collection HR1832/00 1.5-Litre400-Watt Juicer (Ink Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Juicers,6499,8995,0.28,4.3,2810,12083.001,"78,527,424.00",0.2774874931,64039.906,,,,,,
B00SH18114,"Ikea 903.391.72 Polypropylene Plastic Solid Bevara Sealing Clip (Multicolour) - 30 Pack, Adjustable",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,160,299,0.46,4.6,2781,12792.6,"2,046,816.00",0.4648829431,71638.555,,,,,,
B00SMFPJG0,"Kent Gold, Optima, Gold+ Spare Kit",Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterCartridges,649,670,0.03,4.1,7786,31922.6,"20,717,768.00",0.03134328358,162805.27,,,,,,
B00SMJPA9C,"Bajaj DX-2 600W Dry Iron with Advance Soleplate and Anti-Bacterial German Coating Technology, Grey","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",499,940,0.47,4.1,3036,12447.6,"6,211,352.00",0.4691489362,63482.758,,,,,,
B00TDD0YM4,"Philips GC026/30 Fabric Shaver, Lint Remover for Woolen Sweaters, Blankets, Jackets/Burr Remover Pill Remover from Carpets, Curtains (White)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",1490,1695,0.12,4.4,3543,15589.2,"23,227,908.00",0.1209439528,84181.68,,,,,,
B00TI8E7BI,Philips HD9306/06 1.5-Litre Electric Kettle (Multicolor),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,2695,2695,0,4.4,2518,11079.2,"29,858,444.00",0,59827.684,,,,,,
B00UGZWM2I,COI Note Pad/Memo Book with Sticky Notes & Clip Holder with Pen for Gifting,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|Notepads&MemoBooks",198,800,0.75,4.1,9344,38310.4,"7,585,459.00",0.7525,195383.03,,,,,,
B00URH5E34,Inventis 5V 1.2W Portable Flexible USB LED Light Lamp (Colors may vary),Computers&Accessories|Accessories&Peripherals|USBGadgets|Lamps,39,39,0,3.6,13572,48859.2,"1,905,508.80",0,224752.31,,,,,,
B00V4BGDKU,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,1099,1899,0.42,4.5,22420,100890,"110,878,112.00",0.4212743549,554895,,,,,,
B00V9NHDI4,"Eureka Forbes Trendy Zip 1000 Watts powerful suction vacuum cleaner with resuable dust bag & 5 accessories,1 year warrantycompact,light weight & easy to use (Black)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|CanisterVacuums",2799,3799,0.26,3.9,32931,128430.91,"359,478,112.00",0.263227165,629311.44,,,,,,
B00VA7YYUO,Apsara Platinum Pencils Value Pack - Pack of 20,Home&Kitchen|CraftMaterials|DrawingMaterials|DrawingMedia|Pencils|WoodenPencils,99,99,0,4.3,5036,21654.8,"2,143,825.20",0,114770.445,,,,,,
B00W56GLOQ,"Wonderchef Nutri-blend Mixer, Grinder & Blender | Powerful 400W 22000 RPM motor | Stainless steel Blades | 2 unbreakable jars | 2 Years warranty | Online recipe book by Chef Sanjeev Kapoor | Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,2699,5000,0.46,4,26164,104656,"282,466,560.00",0.4602,523280,,,,,,
B00Y4ORQ46,Logitech H111 Wired On Ear Headphones With Mic Black,"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",745,795,0.06,4,13797,55188,"41,115,060.00",0.06289308176,275940,,,,,,
B00YMJ0OI8,Prestige PIC 20 1600 Watt Induction Cooktop with Push button (Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,2148,3645,0.41,4.1,31388,128690.8,"276,427,840.00",0.4106995885,656323.06,,,,,,
B00YQLG7GK,"PHILIPS HL1655/00 Hand Blender, White Jar 250W",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,1695,1695,0,4.2,14290,60017.996,"101,730,504.00",0,312093.6,,,,,,
B00ZRBWPA0,Eveready Red 1012 AAA Batteries - Pack of 10,Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,159,180,0.12,4.3,989,4252.7,"676,179.30",0.1166666667,22539.312,,,,,,
B00ZYLMQH0,Dell KB216 Wired Multimedia USB Keyboard with Super Quite Plunger Keys with Spill-Resistant – Black,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboards",549,1799,0.69,4.3,28829,123964.7,"68,056,624.00",0.6948304614,657012.94,,,,,,
B0116MIKKC,Goldmedal Curve Plus 202042 Plastic Spice 3-Pin 240V Universal Travel Adaptor (White),Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,99,171,0.42,4.5,11339,51025.5,"5,051,524.50",0.4210526316,280640.25,,,,,,
B0117H7GZ6,GENERIC Ultra-Mini Bluetooth CSR 4.0 USB Dongle Adapter for Windows Computer ( Black:Golden),Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,249,399,0.38,3.4,4642,15782.801,"3,929,917.50",0.3759398496,69444.33,,,,,,
B0123P3PWE,Rico IRPRO 1500 Watt Japanese Technology Electric Water Heater Immersion Rod Shockproof Protection & Stainless Steel Heating Element for Instant Heating| ISI Certified 1 Year Replacement Warranty,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",999,1075,0.07,4.1,9275,38027.5,"37,989,472.00",0.07069767442,193940.25,,,,,,
B012ELCYUG,"Preethi MGA-502 0.4-Litre Grind and Store Jar (White), stainless steel, Set of 1",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SmallApplianceParts&Accessories|StandMixerAccessories,635,635,0,4.3,4570,19651,"12,478,385.00",0,104150.305,,,,,,
B012MQS060,"Logitech MK215 Wireless Keyboard and Mouse Combo for Windows, 2.4 GHz Wireless, Compact Design, 2-Year Battery Life(Keyboard),5 Month Battery Life(Mouse) PC/Laptop- Black","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",1295,1795,0.28,4.1,25771,105661.09,"136,831,120.00",0.278551532,538871.56,,,,,,
B013B2WGT6,"HealthSense Chef-Mate KS 33 Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cooking with Free Bowl, 1 Year Warranty & Batteries Included",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,1099,1899,0.42,4.3,15276,65686.805,"72,189,800.00",0.4212743549,348140.06,,,,,,
B0141EZMAI,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows, Mac OS & Linux Kernel | WPA/WPA2 Encryption Standards| Black",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,269,800,0.66,3.6,10134,36482.4,"9,813,765.00",0.66375,167819.03,,,,,,
B0141EZMAI,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows, Mac OS & Linux Kernel | WPA/WPA2 Encryption Standards| Black",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,269,800,0.66,3.6,10134,36482.4,"9,813,765.00",0.66375,167819.03,,,,,,
B01486F4G6,Borosil Jumbo 1000-Watt Grill Sandwich Maker (Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,2863,3690,0.22,4.3,6987,30044.102,"86,016,264.00",0.2241192412,159233.75,,,,,,
B0148NPH9I,"Logitech K380 Wireless Multi-Device Keyboard for Windows, Apple iOS, Apple TV Android or Chrome, Bluetooth, Compact Space-Saving Design, PC/Mac/Laptop/Smartphone/Tablet (Dark Grey)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboards",2640,3195,0.17,4.5,16146,72657,"191,814,480.00",0.1737089202,399613.5,,,,,,
B014HDJ7ZE,"Bajaj Majesty Duetto Gas 6 Ltr Vertical Water Heater ( LPG), White","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",5365,7445,0.28,3.9,3584,13977.601,"74,989,824.00",0.2793821357,68490.25,,,,,,
B014I8SSD0,"Amazon Basics High-Speed HDMI Cable, 6 Feet - Supports Ethernet, 3D, 4K video,Black","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",309,475,0.35,4.4,426973,1878681.2,"580,512,510.00",0.3494736842,1.01E+07,,,,,,
B014I8SX4Y,"Amazon Basics High-Speed HDMI Cable, 6 Feet (2-Pack),Black","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",309,1400,0.78,4.4,426973,1878681.2,"580,512,510.00",0.7792857143,1.01E+07,,,,,,
B014SZO90Y,"Duracell Ultra Alkaline AA Battery, 8 Pcs",Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,266,315,0.16,4.5,28030,126135,"33,551,910.00",0.1555555556,693742.5,,,,,,
B014SZPBM4,"Duracell Ultra Alkaline D Battery, 2 Pcs",Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,380,400,0.05,4.4,2111,9288.4,"3,529,592.20",0.05,50157.363,,,,,,
B015GX9Y0W,"Lifelong LLWM105 750-Watt Belgian Waffle Maker for Home| Makes 2 Square Shape Waffles| Non-stick Plates| Easy to Use with Indicator Lights (1 Year Warranty, Black)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|WaffleMakers&Irons,1199,2400,0.5,3.9,1202,4687.8003,"5,620,672.50",0.5004166667,22970.223,,,,,,
B015OW3M1W,AmazonBasics 6-Feet DisplayPort (not USB port) to HDMI Cable Black,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",799,1700,0.53,4.1,28638,117415.8,"93,815,224.00",0.53,598820.56,,,,,,
B015ZXUDD0,"Duracell Rechargeable AA 1300mAh Batteries, 4Pcs",Electronics|GeneralPurposeBatteries&BatteryChargers|RechargeableBatteries,479,599,0.2,4.3,11687,50254.1,"24,071,714.00",0.2003338898,266346.75,,,,,,
B0162K34H2,"boAt LTG 500 Apple MFI Certified for iPhone, iPad and iPod 2Mtr Data Cable(Space Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,849,999,0.15,4.1,6736,27617.6,"23,447,342.00",0.1501501502,140849.77,,,,,,
B0162LYSFS,"boAt LTG 500 Apple MFI Certified for iPhone, iPad and iPod 2Mtr Data Cable(Metallic Silver)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,799,1749,0.54,4.1,5626,23066.6,"18,430,214.00",0.5431675243,117639.66,,,,,,
B016MDK4F4,Technotech High Speed HDMI Cable 5 Meter V1.4 - Supports Full HD 1080p (Color May Vary),"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",185,499,0.63,4.2,25,104.99999,"19,425.00",0.629258517,546,,,,,,
B016XVRKZM,"APC Back-UPS BX600C-IN 600VA / 360W, 230V, UPS System, an Ideal Power Backup & Protection for Home Office, Desktop PC & Home Electronics",Computers&Accessories|Accessories&Peripherals|UninterruptedPowerSupplies,3299,4100,0.2,3.9,15783,61553.703,"203,065,664.00",0.1953658537,301613.16,,,,,,
B017NC2IPM,"RESONATE RouterUPS CRU12V2A | Zero Drop | UPS for WiFi Router | Mini UPS | Up to 4 Hours PowerBackup | Battery Replacement Program | Router UPS Compatible with 12V <2A Routers, FTTH, Modem, Set Top Box, Alexa, Mini Camera",Computers&Accessories|NetworkingDevices|Routers,1799,2911,0.38,4.3,20342,87470.6,"157,359,616.00",0.381999313,463594.22,,,,,,
B017PDR9N0,"GIZGA Essentials Portable Tabletop Tablet Stand Mobile Holder, Desktop Stand, Cradle, Dock for iPad, Smartphone, Kindle, E-Reader, Fully Foldable, Adjustable Angle, Anti-Slip Pads, Black",Computers&Accessories|Accessories&Peripherals|TabletAccessories|Stands,149,499,0.7,4.1,25607,104988.695,"15,643,316.00",0.7014028056,535442.3,,,,,,
B0187F2IOK,"Bajaj HM-01 Powerful 250W Hand Mixer, Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandMixers,1499,2199,0.32,4.4,6531,28736.4,"43,075,864.00",0.3183265121,155176.56,,,,,,
B0188KPKB2,"Preethi Blue Leaf Diamond MG-214 mixer grinder 750 watt (Blue/White), 3 jars & Flexi Lid, FBT motor with 2yr Guarantee & Lifelong Free Service",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,3599,9455,0.62,4.1,11828,48494.8,"174,532,784.00",0.6193548387,247323.48,,,,,,
B01892MIPA,AO Smith HSE-VAS-X-015 Storage 15 Litre Vertical Water Heater (Geyser) White 4 Star,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",7349,10900,0.33,4.2,11957,50219.4,"369,062,368.00",0.3257798165,261140.86,,,,,,
B018SJJ0GE,Libra Roti Maker Electric Automatic | chapati Maker Electric Automatic | roti Maker Machine with 900 Watts for Making Roti/Chapati/Parathas - Stainless Steel,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|RotiMakers,1999,2999,0.33,4.4,388,1707.2001,"3,412,693.00",0.3334444815,9218.881,,,,,,
B01C8P29N0,"Bajaj DX-6 1000W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, White","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",625,1400,0.55,4.2,23316,97927.195,"61,204,496.00",0.5535714286,509221.4,,,,,,
B01C8P29T4,"Bajaj Majesty DX-11 1000W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, White and Blue","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",599,785,0.24,4.2,24247,101837.4,"61,000,600.00",0.2369426752,529554.44,,,,,,
B01CS4A5V4,Monitor AC Stand/Heavy Duty Air Conditioner Outdoor Unit Mounting Bracket,"Home&Kitchen|Heating,Cooling&AirQuality|Parts&Accessories|FanParts&Accessories",699,1690,0.59,4.1,3524,14448.399,"10,099,431.00",0.5863905325,73686.83,,,,,,
B01D5H8LDM,"AmazonBasics 3.5mm to 2-Male RCA Adapter Cable For Tablet, Smartphone (Black, 15 feet)","Electronics|HomeTheater,TV&Video|Accessories|Cables|RCACables",489,1200,0.59,4.4,69538,305967.22,"149,617,968.00",0.5925,1652223,,,,,,
B01D5H8ZI8,AmazonBasics 3 Feet High Speed HDMI Male to Female 2.0 Extension Cable,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",229,595,0.62,4.3,12835,55190.504,"12,638,625.00",0.6151260504,292509.66,,,,,,
B01D5H90L4,AmazonBasics - High-Speed Male to Female HDMI Extension Cable - 6 Feet,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",299,700,0.57,4.4,8714,38341.6,"11,464,139.00",0.5728571429,207044.66,,,,,,
B01DEWVZ2C,"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Angled Buds for Comfort fit (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",599,999,0.4,4.1,192590,789619,"472,981,792.00",0.4004004004,4027056.8,,,,,,
B01DEWVZ2C,"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Angled Buds for Comfort fit (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",599,999,0.4,4.1,192587,789606.7,"472,974,400.00",0.4004004004,4026994,,,,,,
B01DF26V7A,"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Premium Metallic Finish, Angled Buds for Comfort fit (Red)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",599,1299,0.54,4.1,192589,789614.9,"472,979,296.00",0.5388760585,4027035.8,,,,,,
B01DGVKBC6,"FEDUS Cat6 Ethernet Cable, 10 Meter High Speed 550MHZ / 10 Gigabit Speed UTP LAN Cable, Network Cable Internet Cable RJ45 Cable LAN Wire, Patch Computer Cord Gigabit Category 6 Wires for Modem, Router",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|EthernetCables,287,499,0.42,4.4,8076,35534.402,"10,198,373.00",0.4248496994,191885.78,,,,,,
B01DJJVFPC,"Duracell Ultra Alkaline AAA Battery, 8 Pcs",Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,269,315,0.15,4.5,17810,80145,"21,559,004.00",0.146031746,440797.5,,,,,,
B01EJ5MM5M,Canon PIXMA MG2577s All-in-One Inkjet Colour Printer with 1 Additional Colour Cartridge,"Computers&Accessories|Printers,Inks&Accessories|Printers|InkjetPrinters",3498,3875,0.1,3.4,12185,41429,"144,918,640.00",0.09729032258,182287.61,,,,,,
